test,loss,PleuWT_k_closed,PleuWT_k_ini,PleuWT_k_off,PleuWT_k_on,PleuWT_k_open,PleuWT_spread,PleuWT_superhelical_op,bridge_off,bridge_on,gyrase_concentration,lacI_k_off,lacI_k_on,leakage,tetA_k_closed,tetA_k_ini,tetA_k_off,tetA_k_on,tetA_k_open,tetA_spread,tetA_superhelical_op,topoI_concentration
653,0.5855098957687748,0.24109321070338713,0.22491361993982836,0.4354100037009542,0.3634646995851099,0.21902606839727937,0.019413049494504044,-0.050334846693131576,0.015866654448972124,0.1586840866992662,23.831081532088007,0.20619242295117862,0.4293441948397945,0.4743818085715741,0.44248505638118,0.09390694942498995,0.08103880226556884,0.4031159755135251,0.2148071730583601,0.04116644290209337,-0.05581354623179319,13.139205627246772
654,2.897891348740692,0.14982364947314378,0.27260698360475344,0.3880283093437438,0.36233753679585873,0.2790467681043038,0.021563557003700988,-0.036586156820931026,0.01028916397576449,0.13502793739303096,25.757045073470696,0.20566963174304911,0.44879098419010705,0.43744439882341274,0.45989824522786266,0.030465065758773953,0.010352615506667119,0.3376014624146831,0.22710579889247504,0.036400960054598926,-0.0013948672975582915,10.555373568454161
655,4.276872109108392,0.17060844301374625,0.24729104121775855,0.37190941666980987,0.37375142242215675,0.2629305239552376,0.022842509238896164,-0.028339736727547044,0.008572981795084861,0.15859892481663335,22.30190724093146,0.24577571628352785,0.4277154394973044,0.4777463469996597,0.49972230741165,0.04778110110504431,0.057224414801800544,0.3553647118710554,0.28096270167305964,0.040125291847195786,-0.01703776445381377,8.965124435321059
656,0.9908918329767722,0.08004140682850433,0.2575930667875891,0.354700902791781,0.3966068627912136,0.29350894757987955,0.026039468177875485,-0.04305334404842204,0.01660724009853605,0.12749828363450977,29.967610682914334,0.2596252488831949,0.41959842675213044,0.46302806649210104,0.4436725835299802,0.07795551786675468,0.08105415417930563,0.32421888755911726,0.24666169591241802,0.03806091924249061,-0.06862952115309821,13.047494416969187
657,2.3282228907656988,0.23224784610751664,0.22544412142444376,0.4136444380402004,0.34211400884104787,0.2200485558210689,0.01958097569675264,-0.0393182546919685,0.015894243123349944,0.14492555160844547,26.919319064061735,0.22378795743052304,0.4309138252239349,0.4455926474260111,0.47526265013647434,0.06081266535626189,0.020316158159102902,0.3123449793626008,0.26284057902848285,0.04096606487902088,-0.06214675240074797,11.280431289646783
658,2.996285834650021,0.20939268719718007,0.3078083862942543,0.4315552219028253,0.43025787027611617,0.24666086106106974,0.02393402847568334,-0.03236024124885825,0.02114264106533866,0.0994155470689171,24.939995434208033,0.18157637949095695,0.45118284862249214,0.4279768800736993,0.48582008616613176,0.07245473945437068,0.03492280423952907,0.29866604446771655,0.30951700698940116,0.037372081606010646,-0.009177223969158859,9.8420282814164
659,0.852438190263852,0.2429654170969478,0.27993056845567243,0.44218630394927055,0.3913245281998918,0.23305056355925466,0.029363756626127342,-0.049283909744450176,0.01278903751763293,0.1568427033747341,28.954910319666183,0.2356660171165324,0.44153436919379824,0.45325339757023847,0.45155123185373713,0.010169791541152027,0.06972298722871663,0.2840667087710831,0.23638872061194835,0.038585983112812416,-0.06684793070951353,10.999263483005773
660,1.9105613144650229,0.1242809114004665,0.2956113421247013,0.3931340058493286,0.35887326987895407,0.3088863283673739,0.02244071632826613,-0.0412824401505512,0.015809047803837743,0.14261429467144135,24.076552497727633,0.03470413231639516,0.39918532075222046,0.48666003274349523,0.4648324675249078,0.09373713463823855,0.04820184188305267,0.36759500551476565,0.2932211518690379,0.035888820778720236,-0.010985738250388372,12.447718960709857
661,0.9295602688710127,0.1413209718222244,0.35257676236194563,0.2823817929541492,0.3915732664829187,0.27160724366456596,0.024740407450171614,-0.04546166915321454,0.018337896263986787,0.12067736945050744,31.7003836443302,0.21124441983786502,0.3896762883616956,0.463602049942267,0.4210813847253095,0.08607884426252373,0.10390025148041086,0.329993124761699,0.25410466176315727,0.03455605362059754,-0.059062583070556465,13.425832896032082
662,1.250293042884847,0.16372972074580708,0.235955061441749,0.3819446120599,0.3484100667125635,0.256936997881033,0.02583072896837964,-0.050900454473200615,0.022260724581505506,0.16149680316327805,33.05438343455659,0.09973196888302364,0.41004189941132324,0.4766708240321443,0.4898684477573829,0.03901269741853839,0.08594045289575894,0.35228968548007283,0.21089082150239719,0.03968146065934968,-0.005474002871761606,10.41674306320669
663,7.061279640663054,0.1878935534180376,0.21296179220566433,0.42134309783457813,0.4407408257486928,0.21168157872175256,0.01850766575510042,-0.02183370289371224,0.01428235336430761,0.17877662518324106,27.193651588762165,0.14499621690152711,0.3393299131121597,0.4166331702612533,0.4996493038023058,0.05331178016511197,0.024554060653208074,0.3798495250997125,0.2692585235811498,0.03241293172454612,-0.06520530849445565,14.749681342170668
664,4.06688113412441,0.22440230211750511,0.2548064988865237,0.3393727509138613,0.41687416803951993,0.3006740801934679,0.020552895611195866,-0.04813405609189575,0.010936106589882765,0.1718411475328258,71.46304539014501,0.1898523860632803,0.4173299655778509,0.43812114787444506,0.4444335945525335,0.028577595243372365,0.12936124462955484,0.2590838946940459,0.2221755455418803,0.04226123556719277,-0.014878331125113402,12.829887157907974
665,2.0673605640114574,0.2512519721000459,0.33376803991295934,0.4053635759948564,0.40752213037522317,0.32172815803820765,0.02161787762536562,-0.057006920684343015,0.025440077511575846,0.14873003775793198,23.650714505274156,0.27898500104204804,0.4364047131113936,0.07854334128418561,0.4754433620888131,0.09102752320550699,0.010767537043995024,0.34332711539815985,0.2404864225013854,0.04110288894452772,-0.01199380330308494,11.561234481896738
666,3.8270155517987363,0.10837903942911174,0.22936540862914445,0.368135634590123,0.3765267016987037,0.19391994351889566,0.026945735190761398,-0.046910410662153394,0.019930273748940207,0.10579656609088608,82.51107068815011,0.2457486494636299,0.3631078978527769,0.12713345484521016,0.43457983711745557,0.06530385273161159,0.09251978252089557,0.2738976109575806,0.31876747133053374,0.03315142211426234,-0.0032656030217950924,13.766435749403678
667,3.6642292272452544,0.21391303180439059,0.26702318848049167,0.4632409686849937,0.3659906184070759,0.22451358358069817,0.019656534868142977,-0.04374155126816814,0.017783352298575167,0.12838098597279507,56.20324991660217,0.29812071506359467,0.3789613690716004,0.42896837083860967,0.45634554036326974,0.07747225511895009,0.052974703889332966,0.3977228174700005,0.28357464275217437,0.037058667299069335,-0.019631400110905823,9.389327100741472
668,1.0465516782928748,0.20200622944771654,0.20176997325697077,0.437392328280601,0.34814497923905263,0.28619494773084087,0.02353307158615442,-0.05990729372981911,0.02259361097987281,0.09627611608658704,28.72595914189639,0.22027331388254032,0.45557206378730675,0.4991809567913842,0.40887729244050963,0.04347119320972116,0.15004823501967843,0.3684083161276446,0.30030043032067577,0.039400193988512834,-0.007147864124333679,12.175316128949879
669,1.0717979488961102,0.1826529936633321,0.28848144702250833,0.47331480268440373,0.3240769418974362,0.2428707590744964,0.030670400621177416,-0.03494998388298154,0.00855039372704243,0.0732201650799641,29.97832012915492,0.2541569849665978,0.3484539453107863,0.4162029864568411,0.49978404052895514,0.4261642429104626,0.03408948868866895,0.3023430232572203,0.25934285732064494,0.043065729129340445,-0.05542260427207865,15.284122300813824
670,1.143594017058081,0.23019494673590093,0.21941431164130887,0.39829412196721053,0.36898418308710573,0.2674898413984133,0.027861363739309634,-0.05476020266328881,0.004380407391779084,0.1345211176907072,25.874087656282164,0.15586574237583747,0.2972773185533321,0.4540454409645486,0.38446561313663546,0.022050294269058565,0.06843546272018435,0.31447083489032235,0.33779864017219213,0.04047155731379107,-0.024054693391075327,14.244533832627761
671,0.941115738924298,0.1572030540649255,0.24561665240109629,0.446942337651198,0.3821693075115992,0.23183247733196224,0.025431217469204268,-0.038547953937806495,0.029149880480767658,0.10942589310513817,27.768303865378545,0.3267407827832821,0.3221847612364165,0.4992967648067388,0.4223826892381187,0.1005660971926279,0.010681375676197834,0.28977816350267993,0.2715462848266096,0.03876921957193657,-0.06089444915389343,15.97322958011553
672,0.6600791738897428,0.19693420334689266,0.2727708267936657,0.415516562920296,0.42255931881438746,0.18216827603215485,0.021055850756998035,-0.05065099818205604,0.01315059702809477,0.17365876238445074,24.62997045661192,0.17560237850638,0.4265817014388582,0.4681476330232784,0.4646266494277454,0.08658297138552437,0.03993784947696734,0.33296433229972267,0.21005716426006454,0.035676274564635915,-0.0181170616798718,10.203407863436134
673,1.793334486959506,0.2407699721583762,0.3002567231154476,0.30733536045232,0.3899000604880162,0.25490898253696986,0.018962985260995727,-0.04051212851981563,0.024815489274848168,0.18032903032727177,22.38525612560875,0.20463738230406084,0.31260359025768175,0.40755601454953166,0.48306292911542537,0.11427192671824409,0.05986504148661873,0.3867301071165015,0.24284279646551668,0.044065731417169136,-0.02229560759711055,11.787798947874052
674,0.6941637354762237,0.1721575394384993,0.2342349405031694,0.429609831299571,0.33101365250444836,0.2806375243647956,0.02207205368103312,-0.045673708122561794,0.01980466097614866,0.1632459825549406,22.315308601510253,0.2668856509409939,0.39592989321861377,0.11093775484660379,0.45222717481922803,0.06193049540714438,0.07963847814821925,0.400931017114317,0.22943197450993713,0.0378852844936477,-0.027888584948609175,13.208365498283571
675,0.7774021175677753,0.21826709007725836,0.1952759924483112,0.34943295659713636,0.34032872215570226,0.1995234111917228,0.01756576296337432,-0.0487639208401229,0.027893615756332552,0.15092614601631715,26.37685377474563,0.23794498171618944,0.4203418907549845,0.4421133878608889,0.44112702732316367,0.12516471400357707,0.02147468843860395,0.34916316562586563,0.3076902705973454,0.042003043585841615,-0.016388870022984198,10.906066843769164
676,1.1972573206681767,0.14036241532993582,0.3208455735568682,0.48417788927173766,0.3010126188151116,0.3146596204014134,0.028586759311458782,-0.053542816337912934,0.001086236058485469,0.19814823093490497,30.731458015910263,0.22931529093982025,0.4664382166950135,0.49993913599246287,0.23651371931013038,0.10835166349985692,0.11118422990201686,0.36021787801442395,0.1962287386911947,0.04147688024347392,-0.06413406897676195,16.430879048984835
677,1.5936919528221696,0.25539682477003744,0.27983566916105385,0.38191211460445545,0.4009643268151986,0.24680031531204516,0.022889153486559247,-0.0422413108901602,0.014934662030789502,0.11763640612946127,33.42076190657845,0.2766135239680987,0.3311906647398367,0.48646144520126966,0.054676049019354356,0.06971031531246236,0.04419851731192039,0.3186373582385431,0.2913030944706302,0.03650620272850937,-0.013328998513979038,14.080133334799891
678,0.5809254536170977,0.20553679840873512,0.25419667995938494,0.45766483004453645,0.30850535407426694,0.21216530286258273,0.020216544892768522,-0.056237792822280586,0.005742686215638261,0.0924041130124805,23.540926353098207,0.29215807194628374,0.44497192614135556,0.39742478084520194,0.4291687103390587,0.05378979896337169,0.09924571345672059,0.24630694447331353,0.2172425319401927,0.034198453576740735,-0.02010529695693511,14.906250026307044
679,2.7084416413389167,0.1907181730753717,0.21275078075801632,0.49455627878802594,0.3412105749556876,0.1708034648564118,0.017041991095766994,-0.05900660212944156,0.009613750034983671,0.06014085771599824,34.48994178187776,0.3443234978440038,0.45692402475251453,0.3549023082242513,0.37848139364420036,0.010659862982047075,0.14282880571222734,0.2342725837863607,0.20244750519128696,0.03132619889796559,-0.011260744620775351,17.408915495726067
680,0.7905032761831762,0.15703649779336637,0.22030392894837053,0.4826672144524101,0.3308337414600871,0.18108742780212425,0.016245102402954785,-0.06220379492473324,0.0039274454524241996,0.02138267901527391,30.99171888732735,0.3181569907450279,0.46843579373882194,0.3760342793580223,0.36925808298570806,0.03290078282392604,0.12229208066632717,0.1858076896686267,0.1937237363201895,0.033687225720637745,-0.009180668724374261,17.86939526886593
681,1.5106195438857992,0.17710616508347612,0.25717730734400507,0.47254887470722134,0.35414470803490533,0.19329793654913446,0.01845748999863748,-0.05629908884773536,0.0027724027155627794,0.08606294983095791,28.458063945138267,0.3307640160996036,0.440089628334261,0.36769333865988485,0.3962119459267429,0.03774648708930259,0.2023390361971275,0.24309973190612555,0.2161385426363509,0.03482138158036376,-0.05621927069340158,19.5439282858907
682,1.2924547280764525,0.013252523224282609,0.2430979677751619,0.4610440046023893,0.32132363921985063,0.16560237557464916,0.02001228275475429,-0.06025454630563627,0.0045632899970896,0.061273478606641896,25.476418134334672,0.30554981791543656,0.44943665747410955,0.39463342710554555,0.40908254142060274,0.050572888617889764,0.15923124413295642,0.1970132901549865,0.22091567009196073,0.030197298275123224,-0.019118462160905493,17.028233272701524
683,4.370467654692287,0.124098153729161,0.19436748839926019,0.49939428108581496,0.31477988127320833,0.2045284914557727,0.017673354777125967,-0.06393422275275247,0.0055823217811783905,0.11318744595128893,89.13362265097442,0.318830738917615,0.4733261276944148,0.33443575609803516,0.3869689823208842,0.05480664438041388,0.10272993339774006,0.2540945662977625,0.18995628861328284,0.03383321181601019,-0.015288032809384629,15.675606872623986
684,5.482204640824518,0.15193103368701444,0.18390934951472487,0.4528726218791745,0.3377594801639999,0.21719978820647637,0.016005675313458402,-0.057234482096485725,0.006073347344263286,0.03689795878765778,32.607339035854224,0.3500641347115833,0.4596815411771635,0.3801125776584333,0.3616501059746401,0.0247804537643106,0.12659423443570877,0.22103672866483529,0.2105364647695524,0.032591073670269685,-0.0003466972053220059,14.945180244660001
685,2.0094523914865734,0.13689968224244645,0.22541253843419576,0.4731398595517025,0.3614630086808733,0.1777250720494399,0.019035409458289593,-0.06654087281038011,0.009462636785334369,0.04952643742176857,53.5135871147586,0.291377975645416,0.4447155782559831,0.35954733215901713,0.35343295263570795,0.09524160504139442,0.18854362698421223,0.2219088335543642,0.17118451845544633,0.03202937807790575,-0.02539344847239879,16.34995746559365
686,5.381558114051818,0.1655725939992187,0.2095005451806175,0.49969068589861076,0.36722007322498534,0.15809149470417688,0.020427301589207063,-0.061899695595250555,0.0011925972459509047,0.07975757583842522,29.42194961598172,0.3341236330382047,0.4300780836423992,0.3964268102309616,0.4293947638593338,0.08482043342284779,0.16948249975243568,0.23939461558812386,0.23396639094427718,0.0358191401230513,-0.05927413568975937,17.970758940549253
